1.1	5.06291960044e-06	1.1	0
7.1	5.06291960045e-06	1.1	0
49.1	5.06291960045e-06	1.1	0
50.1	7.16004956415e-06	1.1	0
56.1	7.16004956415e-06	1.1	0
8.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
50.1	5.06291960044e-06	1.1	0
0	5.06291960044e-06	1.1	0
8.1	5.06291960045e-06	1.1	0
2.1	5.06291960045e-06	1.1	0
7.1	7.16004956415e-06	1.1	0
9.1	7.16004956415e-06	1.1	0
49.1	7.16004956415e-06	1.1	0
51.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
9.1	5.06291960044e-06	1.1	0
51.1	5.06291960044e-06	1.1	0
1.1	5.06291960045e-06	1.1	0
3.1	5.06291960045e-06	1.1	0
8.1	7.16004956415e-06	1.1	0
10.1	7.16004956415e-06	1.1	0
50.1	7.16004956415e-06	1.1	0
52.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
10.1	5.06291960044e-06	1.1	0
4.1	5.06291960044e-06	1.1	0
52.1	5.06291960045e-06	1.1	0
2.1	5.06291960045e-06	1.1	0
9.1	7.16004956415e-06	1.1	0
11.1	7.16004956415e-06	1.1	0
51.1	7.16004956415e-06	1.1	0
53.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
3.1	5.06291960044e-06	1.1	0
11.1	5.06291960045e-06	1.1	0
53.1	5.06291960045e-06	1.1	0
5.1	5.06291960045e-06	1.1	0
10.1	7.16004956415e-06	1.1	0
12.1	7.16004956415e-06	1.1	0
52.1	7.16004956415e-06	1.1	0
54.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
12.1	5.06291960045e-06	1.1	0
54.1	5.06291960045e-06	1.1	0
4.1	5.06291960045e-06	1.1	0
6.1	5.06291960045e-06	1.1	0
11.1	7.16004956415e-06	1.1	0
55.1	7.16004956415e-06	1.1	0
13.1	7.16004956415e-06	1.1	0
53.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
55.1	5.06291960044e-06	1.1	0
13.1	5.06291960045e-06	1.1	0
5.1	5.06291960045e-06	1.1	0
57.1	7.16004956415e-06	1.1	0
54.1	7.16004956415e-06	1.1	0
12.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
0	5.06291960045e-06	1.1	0
14.1	5.06291960045e-06	1.1	0
56.1	5.06291960045e-06	1.1	0
8.1	5.06291960045e-06	1.1	0
1.1	7.16004956415e-06	1.1	0
15.1	7.16004956415e-06	1.1	0
58.1	7.16004956415e-06	1.1	0
49.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
15.1	5.06291960044e-06	1.1	0
9.1	5.06291960044e-06	1.1	0
1.1	5.06291960045e-06	1.1	0
7.1	5.06291960045e-06	1.1	0
16.1	7.16004956415e-06	1.1	0
2.1	7.16004956415e-06	1.1	0
56.1	7.16004956415e-06	1.1	0
50.1	7.16004956415e-06	1.1	0
0	7.16004956415e-06	1.1	0
14.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
2.1	5.06291960044e-06	1.1	0
8.1	5.06291960044e-06	1.1	0
16.1	5.06291960045e-06	1.1	0
10.1	5.06291960045e-06	1.1	0
51.1	7.16004956415e-06	1.1	0
1.1	7.16004956415e-06	1.1	0
3.1	7.16004956415e-06	1.1	0
15.1	7.16004956415e-06	1.1	0
17.1	7.16004956415e-06	1.1	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
-1.0	0	0	0
